LangID	Name
sak	Sake
sam	Aramaic, Samaritan
sam	Samaritan Aramaic
san	Grantha
san	Sanskrit
san	Siddham
san	Tigalari
sao	Sause
saq	Samburu
sar	Saraveca
sas	Sasak
sat	Santali
sat	Santhali
sau	Saleman
sav	Saafi-Saafi
saw	Sawi
sax	Sa
say	Saya
saz	Saurashtra
saz	Sourashtra
sba	Ngambay
sbb	Simbo
sbc	Kele
sbc	Kele (Papua New Guinea)
sbd	Samo, Southern
sbd	Southern Samo
sbe	Saliba
sbf	Chabu
sbf	Shabo
sbg	Seget
sbh	Sori-Harengan
sbi	Seti
sbj	Surbakhal
sbk	Safwa
sbl	Botolan Sambal
sbl	Sambal, Botolan
sbm	Sagala
sbn	Bhil, Sindhi
sbn	Sindhi Bhil
sbo	Sabüm
sbp	Sangu (Tanzania)
sbq	Sileibi
sbr	Sembakung Murut
sbs	Kuhane
sbs	Subiya
sbt	Kimki
sbu	Bhoti, Stod
sbu	Stod Bhoti
sbv	Sabine
sbw	Simba
sbx	Seberuang
sby	Soli
sbz	Sara Kaba
scb	Chut
sce	Dongxiang
scf	Creole French, San Miguel
scf	San Miguel Creole French
scg	Sanggau
sch	Sakachep
sci	Creole Malay, Sri Lankan
sci	Sri Lankan Creole Malay
sck	Sadri
scl	Shina
scn	Sicilian
sco	Scots
scp	Helambu Sherpa
scq	Sa'och
scq	Sa’och
scs	North Slavey
scs	Slavey, North
scu	Shumcho
scv	Sheni
scw	Sha
scx	Sicel
sda	Toraja-Sa'dan
sda	Toraja-Sadan
sda	Toraja-Sa’dan
sdb	Shabak
sdb	Shabaki
sdc	Sardinian, Sassarese
sdc	Sassarese Sardinian
sde	Surubu
sdf	Sarli
sdg	Savi
sdh	Kurdish, Southern
sdh	Southern Kurdish
sdj	Suundi
sdk	Sos Kundi
sdl	Saudi Arabian Sign Language
sdm	Semandang
sdn	Gallurese Sardinian
sdn	Sardinian, Gallurese
sdo	Bidayuh, Bukar-Sadong
sdo	Bidayuh, Bukar-Sadung
sdo	Bukar-Sadung Bidayuh
sdp	Sherdukpen
sdr	Oraon Sadri
sdr	Sadri, Oraon
sds	Sened
sdt	Shuadit
sdu	Sarudu
sdx	Melanau, Sibu
sdx	Sibu Melanau
sdz	Sallands
sea	Semai
seb	Senoufo, Shempire
seb	Shempire Senoufo
seb	Sénoufo, Shempire
sec	Sechelt
sed	Sedang
see	Seneca
sef	Cebaara Senoufo
sef	Senoufo, Cebaara
sef	Sénoufo, Cebaara
seg	Segeju
seh	Chisena
seh	Sena
sei	Seri
sej	Sene
sek	Sekani
sel	Selkup
sen	Nanerigé Sénoufo
sen	Sénoufo, Nanerigé
seo	Suarmin
sep	Sénoufo, Sìcìté
sep	Sìcìté Sénoufo
seq	Senara Sénoufo
seq	Sénoufo, Senara
ser	Serrano
ses	Koyraboro Senni Songhai
ses	Songhai, Koyraboro Senni
ses	Songhay, Koyraboro Senni
set	Sentani
seu	Serui-Laut
sev	Nyarafolo Senoufo
sev	Senoufo, Nyarafolo
sev	Sénoufo, Nyarafolo
sew	Sewa Bay
sey	Secoya
sez	Chin, Senthang
sez	Senthang Chin
sfb	French Belgian Sign Language
sfb	Langue des signes de Belgique Francophone
sfe	Eastern Subanen
sfe	Subanen, Eastern
sfm	Miao, Small Flowery
sfm	Small Flowery Miao
sfs	South African Sign Language
sfw	Sehwi
sga	Archaic Irish
sga	Irish, Old
sga	Old Irish
sgb	Ayta, Mag-antsi
sgb	Mag-antsi Ayta
sgc	Kipsigis
sgd	Surigaonon
sge	Segai
sgg	Swiss-German Sign Language
sgh	Shughni
sgi	Suga
sgj	Surgujia
sgk	Sangkong
sgm	Singa
sgp	Singpho
sgr	Sangisari
sgs	Samogitian
sgt	Brokpake
sgu	Salas
sgw	Sebat Bet Gurage
sgx	Sierra Leone Sign Language
sgy	Sanglechi
sgz	Sursurunga
sha	Shall-Zwall
shb	Ninam
shc	Sonde
shd	Kundal Shahi
she	Sheko
shg	Shua
shh	Shoshone
shh	Shoshoni
shi	Tachelhit
shj	Shatt
shk	Shilluk
shl	Shendu
shm	Shahrudi
shn	Shan
sho	Shanga
shp	Shipibo-Conibo
shq	Sala
shr	Shi
shs	Shuswap
sht	Shasta
shu	Arabic, Chadian
shu	Arabic, Chadian Spoken
shu	Chadian Arabic
shv	Shehri
shw	Shwai
shx	She
shy	Tachawit
shz	Senoufo, Syenara
shz	Syenara Senoufo
shz	Sénoufo, Syenara
sia	Akkala Sami
sia	Saami, Akkala
sia	Sami, Akkala
sib	Sebop
sid	Sidamo
sie	Simaa
sif	Siamou
sig	Paasaal
sih	Sîshëë
sih	Zire
sii	Shom Peng
sij	Numbami
sik	Sikiana
sil	Sisaala, Tumulung
sil	Tumulung Sisaala
sim	Mende
sim	Mende (Papua New Guinea)
sin	Sinhala
sin	Sinhalese
sip	Sikkimese
siq	Sonia
sir	Siri
sis	Siuslaw
siu	Sinagen
siv	Sumariup
siw	Siwai
six	Sumau
siy	Sivandi
siz	Siwi
sja	Epena
sjb	Sajau Basap
sjd	Kildin Sami
sjd	Kildin Sámi
sjd	Saami, Kildin
sjd	Sami, Kildin
sje	Pite Sami
sje	Pite Sámi
sje	Saami, Pite
sje	Sami, Pite
sjg	Assangori
sjk	Kemi Sami
sjk	Sami, Kemi
sjl	Miji
sjl	Sajalong
sjm	Mapun
sjn	Sindarin
sjo	Xibe
sjp	Surjapuri
sjr	Siar-Lak
sjs	Senhaja Berber
sjs	Senhaja De Srair
sjt	Saami, Ter
sjt	Sami, Ter
sjt	Ter Sami
sjt	Ter Sámi
sju	Saami, Ume
sju	Sami, Ume
sju	Ume Sami
sju	Ume Sámi
sjw	Shawnee
ska	Skagit
skb	Saek
skc	Ma Manda
skd	Miwok, Southern Sierra
skd	Southern Sierra Miwok
ske	Seke (Vanuatu)
skf	Sakirabiá
skg	Malagasy, Sakalava
skg	Sakalava Malagasy
skh	Sikule
ski	Sika
skj	Seke
skj	Seke (Nepal)
skk	Sok
skm	Kutong
skn	Kolibugan Subanon
skn	Subanon, Kolibugan
sko	Seko Tengah
skp	Sekapan
skq	Sininkere
skr	Saraiki
skr	Seraiki
sks	Maia
skt	Sakata
sku	Sakao
skv	Skou
skw	Creole Dutch, Skepi
skw	Skepi Creole Dutch
skx	Seko Padang
sky	Sikaiana
skz	Sekar
slc	Sáliba
sld	Sissala
sle	Sholaga
slf	Swiss-Italian Sign Language
slg	Selungai Murut
slh	Salish, Southern Puget Sound
slh	Southern Puget Sound Salish
sli	Lower Silesian
sli	Silesian, Lower
slj	Salumá
slk	Slovak
slk	Slowakisch
sll	Salt-Yui
slm	Pangutaran Sama
slm	Sama, Pangutaran
sln	Salinan
slp	Lamaholot
slq	Salchuq
slr	Salar
sls	Singapore Sign Language
slt	Sila
slu	Selaru
slv	Slovene
slv	Slovenian
slv	Slowenisch
slw	Sialum
slx	Salampasu
sly	Selayar
slz	Ma'ya
slz	Ma’ya
sma	Saami, South
sma	Saami/Sámi
sma	Sami, Southern
sma	Southern Sami
sma	Southern Sámi
smb	Simbari
smc	Som
smd	Sama
sme	Northern Sami
sme	Northern Sámi
sme	Saami, North
sme	Sami, Northern
smf	Auwe
smg	Simbali
smh	Samei
smj	Lule Sami
smj	Lule Sámi
smj	Saami, Lule
smk	Bolinao
sml	Central Sama
sml	Central Sinama
sml	Sama, Central
smm	Musasa
smn	Inari Sami
smn	Inari Sámi
smn	Saami, Inari
smn	Sami, Inari
smo	Samoan
smp	Samaritan
smq	Samo
smr	Simeulue
sms	Saami, Skolt
sms	Sami, Skolt
sms	Skolt Sami
sms	Skolt Sámi
smt	Simte
smu	Somray
smv	Samvedi
smw	Sumbawa
smx	Samba
smy	Semnani
smz	Simeku
sna	Shona
snb	Sebuyau
snc	Sinaugoro
snd	Sindhi
sne	Bau Bidayuh
sne	Bidayuh, Bau
snf	Noon
sng	Sanga (Democratic Republic of Congo)
snh	Shinabo
sni	Sensi
snj	Riverain Sango
snj	Sango, Riverain
snk	Soninke
snl	Sangil
snm	Ma'di, Southern
snm	Ma’di, Southern
snm	Southern Ma'di
snn	Siona
sno	Snohomish
snp	Siane
snq	Sangu
snq	Sangu (Gabon)
snr	Sihan
sns	Nahavaq
sns	South West Bay
snu	Senggi
snu	Viid
snv	Sa'ban
snv	Sa’ban
snw	Selee
snx	Sam
sny	Saniyo-Hiyewe
snz	Sinsauru
soa	Thai Song
sob	Sobei
soc	So
soc	So (Democratic Republic of Congo)
sod	Songoora
soe	Songomeno
sog	Sogdian
soh	Aka
soi	Sonha
soj	Soi
sok	Sokoro
sol	Solos
som	Borama
som	Osmanya (Somali)
som	Somali
som	Somalisch
soo	Songo
sop	Songe
soq	Kanasi
sor	Somrai
sos	Seeku
sot	Sesotho
sot	Sotho, Southern
sot	Southern Sotho
sou	Southern Thai
sou	Thai, Southern
sov	Sonsorol
sow	Sowanda
sox	Swo
soy	Miyobe
soz	Temi
spa	Castilian
spa	Spanisch
spa	Spanish
spb	Sepa (Indonesia)
spc	Sapé
spd	Saep
spe	Sepa
spe	Sepa (Papua New Guinea)
spg	Sian
spi	Saponi
spk	Sengo
spl	Selepet
spm	Akukem
spn	Sanapaná
spo	Spokane
spp	Senoufo, Supyire
spp	Supyire
spp	Supyire Senoufo
spp	Sénoufo, Supyire
spq	Loreto-Ucayali Spanish
spq	Spanish, Loreto-Ucayali
spr	Saparua
sps	Saposa
spt	Bhoti, Spiti
spt	Spiti Bhoti
spu	Sapuan
spv	Kosli
spv	Sambalpuri
spx	Middle Adriatic / South Picene
spx	Picene, South
spx	South Picene
spy	Sabaot
sqa	Shama-Sambuga
sqh	Shau
sqi	Albanian
sqi	Albanisch
sqi	Elbasan
sqi	Todhri
sqk	Albanian Sign Language
sqm	Suma
sqn	Susquehannock
sqo	Sorkhei
sqq	Sou
sqr	Arabic, Siculo
sqr	Siculo Arabic
sqs	Sri Lankan Sign Language
sqt	Soqotri
squ	Squamish
sra	Saruga
srb	Sora
srb	Sorang Sompeng
src	Logudorese Sardinian
src	Sardinian, Logudorese
srd	Sardinian
sre	Bakati’, Sara
sre	Sara
srf	Nafi
srg	Sulod
srh	Sarikoli
sri	Siriano
srk	Serudung Murut
srl	Isirawa
srm	Saramaccan
srn	Sranan
srn	Sranan Tongo
sro	Campidanese Sardinian
sro	Sardinian, Campidanese
srp	Serbian
srp	Serbisch
srq	Sirionó
srr	Serer
srr	Serer-Sine
srs	Sarsi
srt	Sauri
sru	Suruí
srv	Sorsoganon, Southern
srv	Southern Sorsoganon
srw	Serua
srx	Sirmauri
sry	Sera
srz	Shahmirzadi
ssb	Sama, Southern
ssb	Southern Sama
ssc	Suba-Simbiti
ssd	Siroi
sse	Balangingi
sse	Bangingih Sama
sse	Sama, Balangingih
sse	Sama, Bangingih
ssf	Thao
ssg	Seimat
ssh	Arabic, Shihhi
ssh	Arabic, Shihhi Spoken
ssh	Shihhi Arabic
ssi	Sansi
ssj	Sausi
ssk	Sunam
ssl	Sisaala, Western
ssl	Western Sisaala
ssm	Semnam
ssn	Waata
sso	Sissano
ssp	Spanish Sign Language
ssq	So'a
ssq	So’a
ssr	Swiss-French Sign Language
sss	Sô
sst	Sinasina
ssu	Susuami
ssv	Shark Bay
ssw	Swati
ssw	Swati/Swazi
ssx	Samberigi
ssy	Saho
ssz	Sengseng
sta	Settla
stb	Northern Subanen
stb	Subanen, Northern
std	Sentinel
ste	Liana-Seti
stf	Seta
stg	Trieng
sth	Shelta
sti	Bulo Stieng
sti	Stieng, Bulo
stj	Matya Samo
stj	Samo, Matya
stk	Arammba
stl	Stellingwerfs
stm	Setaman
stn	Owa
sto	Stoney
stp	Southeastern Tepehuan
stp	Tepehuan, Southeastern
stq	Saterfriesisch
stq	Saterland Frisian
str	Salish, Straits
str	Straits Salish
sts	Shumashti
stt	Budeh Stieng
stt	Stieng, Budeh
stu	Samtao
stv	Silt'e
stv	Silt’e
stw	Satawalese
sty	Siberian Tatar
sty	Tatar, Siberian
sua	Sulka
sub	Suku
suc	Subanon, Western
suc	Western Subanon
sue	Suena
sug	Suganga
sui	Suki
suj	Shubi
suk	Sukuma
sun	Sunda
sun	Sundanese
suq	Suri
sur	Mwaghavul
sus	Susu
sut	Subtiaba
suv	Puroik
suv	Sulung
suw	Sumbwa
sux	Sumerian
sux	Sumerian Cuneiform
suy	Suyá
suz	Sunuwar
suz	Sunwar
sva	Svan
svb	Ulau-Suain
svc	Creole English, Vincentian
svc	Vincentian Creole English
sve	Serili
svk	Slovakian Sign Language
svm	Slavomolisano
svr	Savara
svs	Savosavo
svx	Skalvian
swa	Swahili (macrolanguage)
swb	Comorian, Maore
swb	Maore Comorian
swc	Congo Swahili
swc	Swahili, Congo
swe	Schwedisch
swe	Swedish
swf	Sere
swg	Swabian
swh	Kiswahili
swh	Suaheli
swh	Swahili
swh	Swahili (individual language)
swi	Sui
swj	Sira
swk	Malawi Sena
swk	Sena, Malawi
swl	Swedish Sign Language
swm	Samosa
swn	Sawknah
swo	Shanenawa
swp	Suau
swq	Sharwa
swr	Saweru
sws	Seluwasan
swt	Sawila
swu	Suwawa
swv	Shekhawati
sww	Sowa
swx	Suruahá
swy	Sarua
sxb	Suba
sxc	Sicanian
sxe	Sighu
sxg	Shixing
sxk	Kalapuya, Southern
sxk	Southern Kalapuya
sxl	Selian
sxm	Samre
sxn	Sangir
sxo	Sorothaptic
sxr	Saaroa
sxs	Sasaru
sxu	Saxon, Upper
sxu	Upper Saxon
sxw	Gbe, Saxwe
sxw	Saxwe Gbe
sya	Siang
syb	Central Subanen
syb	Subanen, Central
syc	Classical Syriac
syc	Syriac, Classical
syi	Seki
syk	Sukur
syl	Sylheti
sym	Maya Samo
sym	Samo, Maya
syn	Senaya
syo	Suoy
syr	Syriac
sys	Sinyar
syw	Kagate
syx	Samay
syy	Al-Sayyid Bedouin Sign Language
sza	Semelai
szb	Ngalum
szc	Semaq Beri
szd	Seru
sze	Seze
szg	Sengele
szl	Silesian
szn	Sula
szp	Suabo
szv	Isu
szv	Isu (Fako Division)
szw	Sawai
taa	Lower Tanana
taa	Tanana, Lower
tab	Tabassaran
tac	Lowland Tarahumara
tac	Tarahumara, Lowland
tac	Tarahumara, Western
tad	Tause
tae	Tariana
taf	Tapirapé
tag	Tagoi
tah	Tahitian
taj	Eastern Tamang
taj	Tamang, Eastern
tak	Tala
tal	Tal
tam	Tamil
tan	Tangale
tao	Yami
tap	Taabwa
taq	Tamasheq
tar	Central Tarahumara
tar	Tarahumara, Central
tas	Tay Boi
tat	Tatar
tat	Tatarisch
tau	Tanana, Upper
tau	Upper Tanana
tav	Tatuyo
taw	Tai
tax	Tamki
tay	Atayal
taz	Tocho
tba	Aikanã
tbb	Tapeba
tbc	Takia
tbd	Kaki Ae
tbe	Tanibili
tbe	Tanimbili
tbf	Mandara
tbg	North Tairora
tbg	Tairora, North
tbh	Thurawal
tbi	Gaam
tbj	Tiang
tbk	Calamian Tagbanwa
tbk	Tagbanwa, Calamian
tbl	Tboli
tbm	Tagbu
tbn	Barro Negro Tunebo
tbn	Tunebo, Barro Negro
tbo	Tawala
tbp	Diebroud
tbp	Taworta
tbr	Tumtum
tbs	Tanguat
tbt	Tembo (Kitembo)
tbu	Tubar
tbv	Tobo
tbw	Tagbanwa
tbx	Kapin
tby	Tabaru
tbz	Ditammari
tca	Ticuna
tcb	Tanacross
tcc	Datooga
tcd	Tafi
tce	Southern Tutchone
tce	Tutchone, Southern
tcf	Malinaltepec Me'phaa
tcf	Malinaltepec Tlapanec
tcf	Me'phaa, Malinaltepec
tcf	Me’phaa, Malinaltepec
tcf	Tlapanec, Malinaltepec
tcg	Tamagario
tch	Creole English, Turks And Caicos
tch	Turks And Caicos Creole English
tch	Turks and Caicos Creole English
tci	Wára
tck	Tchitchege
tcl	Taman (Myanmar)
tcm	Tanahmerah
tcn	Tichurong
tco	Taungyo
tcp	Chin, Tawr
tcp	Tawr Chin
tcq	Kaiy
tcs	Creole, Torres Strait
tcs	Torres Strait Creole
tcs	Torres-Strait Creole
tct	T'en
tct	T’en
tcu	Southeastern Tarahumara
tcu	Tarahumara, Southeastern
tcw	Tecpatlán Totonac
tcw	Totonac, Tecpatlán
tcx	Toda
tcy	Tulu
tcz	Chin, Thado
tcz	Thado Chin
tda	Tagdal
tdb	Panchpargania
tdc	Emberá-Tadó
tdd	Tai Nüa
tde	Dogon, Tiranige Diga
tde	Tiranige Diga Dogon
tdf	Talieng
tdg	Tamang, Western
tdg	Western Tamang
tdh	Thulung
tdi	Tomadino
tdj	Tajio
tdk	Tambas
tdl	Sur
tdn	Tondano
tdo	Teme
tdq	Tita
tdr	Todrah
tds	Doutai
tdt	Tetun Dili
tdu	Dusun, Tempasuk
tdu	Tempasuk Dusun
tdv	Toro
tdx	Malagasy, Tandroy-Mahafaly
tdx	Tandroy-Mahafaly Malagasy
tdy	Tadyawan
tea	Temiar
teb	Tetete
tec	Terik
ted	Krumen, Tepo
ted	Tepo Krumen
tee	Huehuetla Tepehua
tee	Tepehua, Huehuetla
tef	Teressa
teg	Teke-Tege
teh	Tehuelche
tei	Torricelli
tek	Ibali Teke
tek	Teke, Ibali
tel	Telugu
tem	Themne
tem	Timne
ten	Tama (Colombia)
teo	Teso
tep	Tepecano
teq	Temein
ter	Tereno
ter	Terêna
tes	Tengger
tet	Tetum
tet	Tetun
teu	Soo
tev	Teor
tew	Tewa
tew	Tewa (USA)
tex	Tennet
tey	Tulishi
tfi	Gbe, Tofin
tfi	Tofin Gbe
tfn	Tanaina
tfo	Tefaro
tfr	Teribe
tft	Ternate
tga	Sagalla
tgb	Tobilung
tgc	Tigak
tgd	Ciwogai
tge	Eastern Gorkha Tamang
tge	Tamang, Eastern Gorkha
tgf	Chalikha
tgh	Creole English, Tobagonian
tgh	Tobagonian Creole English
tgi	Lawunuia
tgj	Tagin
tgk	Tadschikisch
tgk	Tajik
tgk	Tajiki
tgl	Tagalog
tgn	Tandaganon
tgo	Sudest
tgp	Tangoa
tgq	Tring
tgr	Tareng
tgs	Nume
tgt	Central Tagbanwa
tgt	Tagbanwa, Central
tgu	Tanggu
tgv	Tingui-Boto
tgw	Senoufo, Tagwana
tgw	Sénoufo, Tagwana
tgw	Tagwana Senoufo
tgx	Tagish
tgy	Togoyo
tgz	Tagalaka
tha	Thai
thc	Tai Hang Tong
thd	Thayore
the	Chitwania Tharu
the	Tharu, Chitwania
thf	Thangmi
thh	Northern Tarahumara
thh	Tarahumara, Northern
thi	Tai Long
thk	Kitharaka
thk	Tharaka
thl	Dangaura Tharu
thl	Tharu, Dangaura
thm	Aheu
thn	Thachanadan
thp	Thompson
thq	Kochila Tharu
thq	Tharu, Kochila
thr	Rana Tharu
thr	Tharu, Rana
ths	Thakali
tht	Tahltan
thu	Thuri
thv	Tahaggart Tamahaq
thv	Tamahaq, Tahaggart
thw	Thudam
thy	Tha
thz	Tamajeq, Tayart
thz	Tayart Tamajeq
tia	Tamazight, Tidikelt
tia	Tidikelt Tamazight
tic	Tira
tid	Tidong
tif	Tifal
tig	Tigre
tig	Tigré
tih	Murut, Timugon
tih	Timugon Murut
tii	Tiene
tij	Tilung
tik	Tikar
til	Tillamook
tim	Timbe
tin	Tindi
tio	Teop
tip	Trimuris
tiq	Tiéfo
tir	Tigrigna
tir	Tigrinya
tis	Itneg, Masadiit
tis	Masadiit Itneg
tit	Tinigua
tiu	Adasen
tiv	Tiv
tiw	Tiwi
tix	Southern Tiwa
tix	Tiwa, Southern
tiy	Tiruray
tiz	Tai Hongjin
tja	Tajuasohn
tjg	Tunjung
tji	Northern Tujia
tji	Tujia, Northern
tjl	Tai Laing
tjm	Timucua
tjn	Tonjon
tjo	Tamazight, Temacine
tjo	Temacine Tamazight
tjs	Southern Tujia
tjs	Tujia, Southern
tju	Tjurruru
tjw	Djabwurrung
tka	Truká
tkb	Buksa
tkd	Tukudede
tke	Takwane
tkf	Tukumanféd
tkg	Malagasy, Tesaka
tkg	Tesaka Malagasy
tkl	Tokelau
tkl	Tokelauan
tkl	Tokelauisch
tkm	Takelma
tkn	Toku-No-Shima
tkp	Tikopia
tkq	Tee
tkr	Tsakhur
tks	Takestani
tkt	Kathoriya Tharu
tkt	Tharu, Kathariya
tkt	Tharu, Kathoriya
tku	Totonac, Upper Necaxa
tku	Upper Necaxa Totonac
tkv	Mur Pano
tkw	Teanu
tkx	Tangko
tkz	Takua
tla	Southwestern Tepehuan
tla	Tepehuan, Southwestern
tlb	Tobelo
tlc	Totonac, Yecuatla
tlc	Yecuatla Totonac
tld	Talaud
tlf	Telefol
tlg	Tofanma
tlh	Klingon
tlh	tlhIngan-Hol
tli	Tlingit
tlj	Talinga-Bwisi
tlk	Taloki
tll	Tetela
tlm	Tolomako
tln	Talondo'
tln	Talondo’
tlo	Talodi
tlp	Filomena Mata-Coahuitlán Totonac
tlp	Totonac, Filomena Mata-Coahuitlán
tlq	Tai Loi
tlr	Talise
tls	Tambotalo
tlt	Teluti
tlu	Tulehu
tlv	Taliabu
tlx	Khehek
tly	Talysh
tma	Tama
tma	Tama (Chad)
tmb	Avava
tmb	Katbol
tmc	Tumak
tmd	Haruai
tme	Tremembé
tmf	Toba-Maskoy
tmg	Ternateño
tmh	Tamashek
tmh	Tuareg
tmi	Tutuba
tmj	Samarokena
tmk	Northwestern Tamang
tmk	Tamang, Northwestern
tml	Citak, Tamnim
tml	Tamnim Citak
tmm	Tai Thanh
tmn	Taman
tmn	Taman (Indonesia)
tmo	Temoq
tmp	Tai Mène
tmq	Tumleo
tmr	Aramaic, Jewish Babylonian (ca. 200-1200 CE)
tmr	Jewish Babylonian Aramaic
tmr	Jewish Babylonian Aramaic (ca. 200-1200 CE)
tms	Tima
tmt	Tasmate
tmu	Iau
tmv	Tembo
tmv	Tembo (Motembo)
tmw	Temuan
tmy	Tami
tmz	Tamanaku
tna	Tacana
tnb	Tunebo, Western
tnb	Western Tunebo
tnc	Tanimuca-Retuarã
tnd	Angosturas Tunebo
tnd	Tunebo, Angosturas
tne	Kallahan, Tinoc
tne	Tinoc Kallahan
tng	Tobanga
tnh	Maiani
tni	Tandia
tnk	Kwamera
tnl	Lenakel
tnm	Tabla
tnn	North Tanna
tnn	Tanna, North
tno	Toromono
tnp	Whitesands
tnq	Taino
tnq	Taíno
tnr	Ménik
tns	Tenis
tnt	Tontemboan
tnu	Tay Khang
tnv	Tangchangya
tnw	Tonsawang
tnx	Tanema
tny	Tongwe
tnz	Tonga (Thailand)
tob	Toba
tob	Toba Qom
toc	Coyutla Totonac
toc	Totonac, Coyutla
tod	Toma
toe	Tomedes
tof	Gizrra
tog	Tonga (Nyasa)
toh	Gitonga
toi	Chitonga
toi	Tonga
toi	Tonga (Zambia)
toj	Tojolabal
tol	Tolowa
tom	Tombulu
ton	Tonga (Tonga Islands)
ton	Tongan
too	Totonac, Xicotepec De Juárez
too	Totonac, Xicotepec de Juárez
too	Xicotepec De Juárez Totonac
top	Papantla Totonac
top	Totonac, Papantla
toq	Toposa
tor	Banda, Togbo-Vara
tor	Togbo-Vara Banda
tos	Highland Totonac
tos	Totonac, Highland
tou	Tho
tov	Taromi, Upper
tov	Upper Taromi
tow	Jemez
tox	Tobian
toy	Topoiyo
toz	To
tpa	Taupota
tpc	Azoyú Me'phaa
tpc	Azoyú Tlapanec
tpc	Me'phaa, Azoyú
tpc	Me’phaa, Azoyú
tpc	Tlapanec, Azoyú
tpe	Tippera
tpf	Tarpia
tpg	Kula
tpi	Tok Pisin
tpj	Tapieté
tpj	Ñandeva
tpk	Tupinikin
tpl	Me'phaa, Tlacoapa
tpl	Me’phaa, Tlacoapa
tpl	Tlacoapa Me'phaa
tpl	Tlacoapa Tlapanec
tpl	Tlapanec, Tlacoapa
tpm	Tampulma
tpn	Tupinambá
tpo	Tai Pao
tpp	Pisaflores Tepehua
tpp	Tepehua, Pisaflores
tpq	Tukpa
tpr	Tuparí
tpt	Tepehua, Tlachichilco
tpt	Tlachichilco Tepehua
tpu	Tampuan
tpv	Tanapag
tpw	Tupí
tpx	Acatepec Me'phaa
tpx	Acatepec Tlapanec
tpx	Me'phaa, Acatepec
tpx	Me’phaa, Acatepec
tpx	Tlapanec, Acatepec
tpy	Trumai
tpz	Tinputz
tqb	Tembé
tql	Lehali
tqm	Turumsa
tqn	Tenino
tqo	Toaripi
tqp	Tomoip
tqq	Tunni
tqr	Torona
tqt	Totonac, Ozumatlán
tqt	Totonac, Western
tqt	Western Totonac
tqu	Touo
tqw	Tonkawa
tra	Tirahi
trb	Terebu
trc	Copala Triqui
trc	Triqui, Copala
trd	Turi
tre	East Tarangan
tre	Tarangan, East
trf	Creole English, Trinidadian
trf	Trinidadian Creole English
trg	Lishán Didán
trh	Turaka
tri	Tiriyó
tri	Trió
trj	Toram
trl	Scottish, Traveller
trl	Traveller Scottish
trm	Tregami
trn	Trinitario
tro	Naga, Tarao
tro	Tarao Naga
trp	Kok Borok
trq	San Martín Itunyoso Triqui
trq	Triqui, San Martín Itunyoso
trr	Taushiro
trs	Chicahuaxtla Triqui
trs	Triqui, Chicahuaxtla
trt	Tunggare
tru	Surayt
tru	Turoyo
trv	Taroko
trw	Torwali
trx	Bidayuh, Tringgus-Sembaan
trx	Tringgus-Sembaan Bidayuh
try	Turung
trz	Torá
tsa	Tsaangi
tsb	Tsamai
tsc	Tswa
tsd	Tsakonian
tse	Tunisian Sign Language
tsg	Tausug
tsg	Tausūg
tsh	Tsuvan
tsi	Tsimshian
tsj	Tshangla
tsk	Tseku
tsl	Ts'ün-Lao
tsl	Ts’ün-Lao
tsm	Turkish Sign Language
tsm	Türk İşaret Dili
tsn	Tswana
tso	Tsonga
tso	Xitsonga
tsp	Northern Toussian
tsp	Toussian, Northern
tsq	Thai Sign Language
tsr	Akei
tss	Taiwan Sign Language
tst	Songway Kiini, Tondi
tst	Tondi Songway Kiini
tsu	Tsou
tsv	Tsogo
tsw	Tsishingini
tsx	Mubami
tsy	Tebul Sign Language
tsz	Purepecha
tta	Tutelo
ttb	Gaa
ttc	Tektiteko
ttd	Tauade
tte	Bwanabwana
ttf	Tuotomb
ttg	Tutong
tth	Ta'oih, Upper
tth	Ta’oih, Upper
tth	Upper Ta'oih
tti	Tobati
ttj	Tooro
ttk	Totoro
ttl	Totela
ttm	Northern Tutchone
ttm	Tutchone, Northern
ttn	Towei
tto	Lower Ta'oih
tto	Ta'oih, Lower
tto	Ta’oih, Lower
ttp	Tombelala
ttq	Tamajaq
ttq	Tamajaq, Tawallammat
ttq	Tawallammat Tamajaq
ttr	Tera
tts	Northeastern Thai
tts	Thai, Northeastern
ttt	Muslim Tat
ttt	Tat
ttt	Tat, Muslim
ttu	Torau
ttv	Titan
ttw	Long Wat
tty	Sikaritai
ttz	Tsum
tua	Wiarumus
tub	Tübatulabal
tuc	Mutu
tud	Tuxá
tue	Tuyuca
tuf	Central Tunebo
tuf	Tunebo, Central
tug	Tunia
tuh	Taulil
tui	Tupuri
tuj	Tugutil
tuk	Turkmen
tul	Tula
tum	Chitumbuka
tum	Tumbuka
tun	Tunica
tuo	Tucano
tuq	Tedaga
tur	Turkish
tur	Türkisch
tus	Tuscarora
tuu	Tututni
tuv	Turkana
tux	Tuxináwa
tuy	Tugen
tuz	Turka
tva	Vaghua
tvd	Tsuvadi
tve	Te'un
tve	Te’un
tvk	Ambrym, Southeast
tvk	Southeast Ambrym
tvl	Tuvalu
tvl	Tuvaluan
tvl	Tuvaluisch
tvm	Tela-Masbuar
tvn	Tavoyan
tvo	Tidore
tvs	Taveta
tvt	Naga, Tutsa
tvt	Tutsa Naga
tvu	Tunen
tvw	Sedoa
tvy	Pidgin, Timor
tvy	Timor Pidgin
twa	Twana
twb	Tawbuid, Western
twb	Western Tawbuid
twc	Teshenawa
twd	Twents
